date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2017-03-15 20:00:00,None,282.83,0,0,22,Mist,mist,1589
2017-03-15 21:00:00,None,304.47,0.17,0,38,Rain,moderate rain,2030
2017-03-15 22:00:00,None,282.41,0,2.25,42,Snow,light snow,1969
2017-03-15 23:00:00,None,292.28,1.59,0,50,Rain,moderate rain,3133
2017-03-16 00:00:00,None,270.13,3.4,0,10,Rain,moderate rain,3180
2017-03-16 01:00:00,None,293.75,1.2,0,1,Rain,moderate rain,3559
2017-03-16 02:00:00,None,306.22,0,0,98,Mist,mist,3707
2017-03-16 03:00:00,None,293.84,2.06,0,85,Rain,moderate rain,4334
2017-03-16 04:00:00,None,264.01,0,0,10,Mist,mist,4517
2017-03-16 05:00:00,None,286.06,0,0,87,Clear,sky is clear,4101
2017-03-16 06:00:00,None,298.33,0,0,90,Clear,sky is clear,4582
2017-03-16 07:00:00,None,260.09,0,0.75,3,Snow,light snow,4407
2017-03-16 08:00:00,None,272.26,0,1.32,29,Snow,light snow,4208
2017-03-16 09:00:00,None,254.99,0.17,0,22,Rain,moderate rain,4347
2017-03-16 10:00:00,None,290.01,0,0,23,Clear,sky is clear,3115
2017-03-16 11:00:00,None,271.44,0,0.06,7,Snow,light snow,3815
2017-03-16 12:00:00,None,275.06,0,0,89,Clear,sky is clear,2693
2017-03-16 13:00:00,None,293.17,0,0,23,Clear,sky is clear,2739
2017-03-16 14:00:00,None,289.28,0.57,0,87,Rain,moderate rain,2319
2017-03-16 15:00:00,None,251.92,0,0,36,Mist,mist,1913
2017-03-16 16:00:00,None,279.54,0,0,97,Clear,sky is clear,2125
2017-03-16 17:00:00,None,283.04,0,0.17,45,Snow,light snow,1386
2017-03-16 18:00:00,None,290.44,0,0,82,Drizzle,light intensity drizzle,945
2017-03-16 19:00:00,None,252.89,0,0,50,Clear,sky is clear,1931
2017-03-16 20:00:00,None,287.32,4.11,0,38,Rain,moderate rain,1470
2017-03-16 21:00:00,None,250.18,0,0,44,Drizzle,light intensity drizzle,2397
2017-03-16 22:00:00,None,302.7,0,0,54,Clouds,broken clouds,2285
2017-03-16 23:00:00,None,253.86,0,0,69,Clear,sky is clear,2147
2017-03-17 00:00:00,None,304.59,0.49,0,28,Rain,moderate rain,2981
2017-03-17 01:00:00,None,307.59,0,0,45,Drizzle,light intensity drizzle,3173
2017-03-17 02:00:00,None,264.62,7.45,0,47,Rain,moderate rain,4104
2017-03-17 03:00:00,None,254.24,0,0,7,Drizzle,light intensity drizzle,3906
2017-03-17 04:00:00,None,284.16,0,0.41,73,Snow,light snow,4229
2017-03-17 05:00:00,None,304.84,0,0,70,Clear,sky is clear,4262
2017-03-17 06:00:00,None,273.21,0,0,56,Clear,sky is clear,4262
2017-03-17 07:00:00,None,309.77,0,0.2,64,Snow,light snow,4407
2017-03-17 08:00:00,None,257.52,3.12,0,27,Rain,moderate rain,4818
2017-03-17 09:00:00,None,291.93,0,0,47,Drizzle,light intensity drizzle,4261
2017-03-17 10:00:00,Columbus Day,273.56,0,0,58,Clouds,broken clouds,4296
2017-03-17 11:00:00,None,250.48,0,1.08,20,Snow,light snow,3420
2017-03-17 12:00:00,None,250.66,0,0,63,Drizzle,light intensity drizzle,2420
2017-03-17 13:00:00,None,273.47,0,0,36,Clouds,broken clouds,2870
2017-03-17 14:00:00,None,265.29,0,0,74,Clear,sky is clear,2226
2017-03-17 15:00:00,None,296.75,0,0,28,Clear,sky is clear,1632
2017-03-17 16:00:00,None,301.36,0,0,8,Clouds,broken clouds,1383
2017-03-17 17:00:00,None,303.7,0,0,53,Clear,sky is clear,1544
2017-03-17 18:00:00,None,264.66,0,0,81,Drizzle,light intensity drizzle,1423
2017-03-17 19:00:00,None,250.84,0,0,14,Mist,mist,1259
2017-03-17 20:00:00,None,276.64,0,0,17,Clear,sky is clear,1594
2017-03-17 21:00:00,None,307.46,0,0,58,Mist,mist,2158
2017-03-17 22:00:00,None,309.76,1.38,0,71,Rain,moderate rain,2142
2017-03-17 23:00:00,None,255.26,0,0,75,Mist,mist,2047
2017-03-18 00:00:00,None,275.41,0,0,21,Drizzle,light intensity drizzle,3178
2017-03-18 01:00:00,None,290.26,0,0.81,22,Snow,light snow,4099
2017-03-18 02:00:00,None,258.49,0,0,47,Clear,sky is clear,3963
2017-03-18 03:00:00,None,277.8,2.54,0,3,Rain,moderate rain,3940
2017-03-18 04:00:00,None,250.07,0,0,56,Drizzle,light intensity drizzle,4283
2017-03-18 05:00:00,None,292.82,0,0,70,Clear,sky is clear,4680
2017-03-18 06:00:00,None,275.89,0,0,21,Clear,sky is clear,4648
2017-03-18 07:00:00,None,254.05,0,0,67,Clear,sky is clear,4201
2017-03-18 08:00:00,None,304.59,0,0,92,Clear,sky is clear,3971
2017-03-18 09:00:00,None,296.37,0,0,64,Clear,sky is clear,3909
2017-03-18 10:00:00,None,272.29,0,0.26,70,Snow,light snow,3393
2017-03-18 11:00:00,None,294.98,0,0,88,Mist,mist,3736
2017-03-18 12:00:00,None,291.44,0,5.61,48,Snow,light snow,3196
2017-03-18 13:00:00,None,296.39,0,0,30,Mist,mist,2143
2017-03-18 14:00:00,None,298.5,0,3.68,77,Snow,light snow,2200
2017-03-18 15:00:00,None,259.27,0,0,74,Clouds,broken clouds,2700
2017-03-18 16:00:00,None,298.22,0,1.05,35,Snow,light snow,2042
2017-03-18 17:00:00,None,255.76,0.45,0,65,Rain,moderate rain,1802
2017-03-18 18:00:00,None,295.24,0,0,20,Clouds,broken clouds,1437
2017-03-18 19:00:00,None,282.2,0,0,80,Clear,sky is clear,1909
2017-03-18 20:00:00,None,306.73,0,0,7,Clouds,broken clouds,1827
2017-03-18 21:00:00,None,289.29,2.28,0,93,Rain,moderate rain,2145
2017-03-18 22:00:00,None,301.62,0,0,95,Clouds,broken clouds,2378
2017-03-18 23:00:00,None,284.64,0,0,90,Clear,sky is clear,3353
2017-03-19 00:00:00,None,290.39,0,0,94,Clouds,broken clouds,3326
2017-03-19 01:00:00,None,308.72,0,0,35,Drizzle,light intensity drizzle,3373
2017-03-19 02:00:00,None,263.14,0,0,16,Drizzle,light intensity drizzle,3593
2017-03-19 03:00:00,None,257.63,0,0,13,Clouds,broken clouds,3988
2017-03-19 04:00:00,None,261.64,0,0,99,Clouds,broken clouds,3954
2017-03-19 05:00:00,None,274.43,0,0,50,Clouds,broken clouds,4136
2017-03-19 06:00:00,Columbus Day,309.06,0,0,7,Clouds,broken clouds,4493
2017-03-19 07:00:00,None,276.4,0.15,0,58,Rain,moderate rain,4361
2017-03-19 08:00:00,None,285.07,0.06,0,78,Rain,moderate rain,3905
2017-03-19 09:00:00,None,289.11,0,0,76,Mist,mist,4143
2017-03-19 10:00:00,None,303.01,0,0,87,Clear,sky is clear,4256
2017-03-19 11:00:00,None,252.45,0,0,20,Drizzle,light intensity drizzle,3614
2017-03-19 12:00:00,None,281.85,0,0,15,Mist,mist,3113
2017-03-19 13:00:00,None,299.27,0,0,8,Clear,sky is clear,2562
2017-03-19 14:00:00,None,259.73,0,0,72,Mist,mist,2824
2017-03-19 15:00:00,None,279.21,0,0,64,Clear,sky is clear,2003
2017-03-19 16:00:00,None,283.43,0,0,47,Clear,sky is clear,1509
2017-03-19 17:00:00,None,295.19,0,0.3,5,Snow,light snow,1906
2017-03-19 18:00:00,None,273.64,0,0.62,19,Snow,light snow,950
2017-03-19 19:00:00,None,253.63,0,0,74,Clear,sky is clear,1061
2017-03-19 20:00:00,None,296.99,4.05,0,38,Rain,moderate rain,1469
2017-03-19 21:00:00,None,261.78,0,0,39,Drizzle,light intensity drizzle,2697
2017-03-19 22:00:00,None,293.04,0,0,72,Mist,mist,2425
2017-03-19 23:00:00,None,260.04,0,1.3,24,Snow,light snow,2470
2017-03-20 00:00:00,None,273.12,0,0,55,Clouds,broken clouds,3211
2017-03-20 01:00:00,None,297.15,0,0,85,Clear,sky is clear,4058
2017-03-20 02:00:00,None,294.33,0,0,83,Clouds,broken clouds,4166
2017-03-20 03:00:00,None,290.75,0,0,65,Mist,mist,3981
2017-03-20 04:00:00,None,252.36,0,0,94,Drizzle,light intensity drizzle,4076
2017-03-20 05:00:00,None,255.89,0,1.36,79,Snow,light snow,4831
2017-03-20 06:00:00,None,264.41,0,0.55,39,Snow,light snow,4373
2017-03-20 07:00:00,None,265.82,0,0,25,Drizzle,light intensity drizzle,4799
2017-03-20 08:00:00,None,264.37,0,0,17,Mist,mist,4505
2017-03-20 09:00:00,None,308.45,0,0,23,Drizzle,light intensity drizzle,4943
2017-03-20 10:00:00,None,271.88,0.85,0,30,Rain,moderate rain,3556
2017-03-20 11:00:00,None,252.08,0,0,88,Clouds,broken clouds,3408
2017-03-20 12:00:00,None,292.38,0,0,46,Clouds,broken clouds,3732
2017-03-20 13:00:00,None,293.13,0,0,47,Drizzle,light intensity drizzle,2310
2017-03-20 14:00:00,None,273.42,0,0.46,88,Snow,light snow,2194
2017-03-20 15:00:00,None,274.08,0,0,91,Mist,mist,1779
2017-03-20 16:00:00,None,266.1,0,0,98,Drizzle,light intensity drizzle,1386
2017-03-20 17:00:00,None,276.2,0,0,72,Drizzle,light intensity drizzle,1448
2017-03-20 18:00:00,None,266.25,0,4.39,49,Snow,light snow,1671
2017-03-20 19:00:00,None,253.81,0,0,26,Drizzle,light intensity drizzle,1257
2017-03-20 20:00:00,None,260.62,0.08,0,36,Rain,moderate rain,1502
2017-03-20 21:00:00,Columbus Day,269.92,4.04,0,79,Rain,moderate rain,2398
2017-03-20 22:00:00,None,298.89,1.73,0,23,Rain,moderate rain,2314
2017-03-20 23:00:00,None,284.54,0,0.58,50,Snow,light snow,2393
2017-03-21 00:00:00,None,260.9,2.58,0,30,Rain,moderate rain,2849
2017-03-21 01:00:00,None,272.08,0,0,91,Clear,sky is clear,2580
2017-03-21 02:00:00,None,265.94,0,0,49,Mist,mist,3994
2017-03-21 03:00:00,None,307.22,0,0,83,Clear,sky is clear,4285
2017-03-21 04:00:00,None,264.87,0,0,20,Mist,mist,4198
2017-03-21 05:00:00,None,268.54,0,0.67,91,Snow,light snow,4552
2017-03-21 06:00:00,None,274.76,0,0,84,Clear,sky is clear,4268
2017-03-21 07:00:00,None,251.08,0,2.07,68,Snow,light snow,4563
2017-03-21 08:00:00,None,257.32,0,0,67,Drizzle,light intensity drizzle,5054
2017-03-21 09:00:00,None,272.1,4.62,0,70,Rain,moderate rain,4206
2017-03-21 10:00:00,None,305.95,0,0.55,35,Snow,light snow,3669
2017-03-21 11:00:00,None,266.76,0.65,0,22,Rain,moderate rain,3546
2017-03-21 12:00:00,None,280.33,0,0.9,58,Snow,light snow,3236
2017-03-21 13:00:00,None,279.88,4.87,0,14,Rain,moderate rain,2563
2017-03-21 14:00:00,None,307.89,0,0.24,82,Snow,light snow,2700
2017-03-21 15:00:00,None,302.52,0,0,18,Drizzle,light intensity drizzle,2302
2017-03-21 16:00:00,None,277.77,0,0,16,Clouds,broken clouds,1759
2017-03-21 17:00:00,None,261.7,0,0,0,Mist,mist,1140
2017-03-21 18:00:00,None,253.72,0,0,5,Clear,sky is clear,1693
2017-03-21 19:00:00,None,305.95,0,0,8,Drizzle,light intensity drizzle,1381
2017-03-21 20:00:00,None,272.05,0,0,83,Clear,sky is clear,1176
2017-03-21 21:00:00,Columbus Day,259.12,0,0,87,Mist,mist,1889
2017-03-21 22:00:00,None,253.94,0,0,23,Clouds,broken clouds,2173
2017-03-21 23:00:00,None,275.53,1.95,0,77,Rain,moderate rain,2046
2017-03-22 00:00:00,None,284.42,2.0,0,15,Rain,moderate rain,3133
2017-03-22 01:00:00,None,255.21,0,0,21,Clouds,broken clouds,3418
2017-03-22 02:00:00,None,261.89,0,0,79,Clear,sky is clear,3383
2017-03-22 03:00:00,None,260.56,2.64,0,92,Rain,moderate rain,3957
2017-03-22 04:00:00,None,261.19,0,0,92,Clear,sky is clear,4438
2017-03-22 05:00:00,None,293.15,0,0,78,Drizzle,light intensity drizzle,4773
2017-03-22 06:00:00,None,301.59,0.28,0,87,Rain,moderate rain,4086
2017-03-22 07:00:00,None,291.59,0,0,56,Clouds,broken clouds,4592
2017-03-22 08:00:00,None,261.41,0,0,66,Clouds,broken clouds,4207
2017-03-22 09:00:00,None,278.42,0,0,88,Mist,mist,4048
2017-03-22 10:00:00,None,263.53,0,0,29,Clouds,broken clouds,3739
2017-03-22 11:00:00,None,278.17,0,1.26,11,Snow,light snow,3068
2017-03-22 12:00:00,None,277.55,0,0,65,Clear,sky is clear,3158
2017-03-22 13:00:00,None,295.87,0,0,20,Clouds,broken clouds,2341
2017-03-22 14:00:00,None,255.92,0,0,62,Clouds,broken clouds,2475
2017-03-22 15:00:00,None,307.13,0,0,70,Clear,sky is clear,2015
2017-03-22 16:00:00,None,283.5,0,0,71,Clouds,broken clouds,1815
2017-03-22 17:00:00,None,279.58,0,0,80,Drizzle,light intensity drizzle,2007
2017-03-22 18:00:00,None,295.72,0,2.4,68,Snow,light snow,1388
2017-03-22 19:00:00,None,295.23,0.4,0,16,Rain,moderate rain,1613
2017-03-22 20:00:00,None,308.19,0,0,27,Clouds,broken clouds,1364
2017-03-22 21:00:00,None,292.72,0,0,2,Drizzle,light intensity drizzle,2104
2017-03-22 22:00:00,None,286.45,0,0,32,Drizzle,light intensity drizzle,2231
2017-03-22 23:00:00,None,283.96,0,0,91,Clouds,broken clouds,2092
2017-03-23 00:00:00,None,287.88,0,0,23,Drizzle,light intensity drizzle,3752
2017-03-23 01:00:00,None,260.98,0,0,79,Clouds,broken clouds,3360
2017-03-23 02:00:00,None,289.37,0.54,0,49,Rain,moderate rain,3471
2017-03-23 03:00:00,None,301.87,0,0,31,Clouds,broken clouds,4273
2017-03-23 04:00:00,None,256.88,0,0,7,Clear,sky is clear,3929
2017-03-23 05:00:00,None,299.66,7.11,0,0,Rain,moderate rain,4024
2017-03-23 06:00:00,None,263.75,0,0.2,71,Snow,light snow,4821
2017-03-23 07:00:00,None,250.81,3.85,0,84,Rain,moderate rain,4509
2017-03-23 08:00:00,None,273.12,0,0,51,Clear,sky is clear,3866
2017-03-23 09:00:00,None,263.75,0,0,92,Drizzle,light intensity drizzle,4552
2017-03-23 10:00:00,None,273.17,0,0.68,40,Snow,light snow,3935
2017-03-23 11:00:00,None,265.09,0,0,9,Drizzle,light intensity drizzle,3330
2017-03-23 12:00:00,None,289.58,0,0,47,Clouds,broken clouds,3336
2017-03-23 13:00:00,None,283.97,0,0,86,Clear,sky is clear,2180
2017-03-23 14:00:00,None,266.3,0.57,0,72,Rain,moderate rain,2459
2017-03-23 15:00:00,None,262.69,0,0,41,Drizzle,light intensity drizzle,2341
2017-03-23 16:00:00,None,271.47,0,2.05,23,Snow,light snow,1961
2017-03-23 17:00:00,None,265.22,0,0,55,Clear,sky is clear,1541
2017-03-23 18:00:00,None,254.27,0,0,83,Clouds,broken clouds,1501
2017-03-23 19:00:00,None,268.45,0,0.59,25,Snow,light snow,1950
2017-03-23 20:00:00,None,292.99,0,0,79,Mist,mist,1976
2017-03-23 21:00:00,None,252.18,0,0.72,66,Snow,light snow,1562
2017-03-23 22:00:00,None,259.9,0,0.45,62,Snow,light snow,2339
2017-03-23 23:00:00,None,261.12,0,0.9,56,Snow,light snow,2674
2017-03-24 00:00:00,None,295.88,0,0,58,Drizzle,light intensity drizzle,3532
2017-03-24 01:00:00,None,278.51,0.36,0,69,Rain,moderate rain,3128
2017-03-24 02:00:00,None,300.44,0,0.5,26,Snow,light snow,3021
2017-03-24 03:00:00,None,268.53,0,0,14,Drizzle,light intensity drizzle,3804
2017-03-24 04:00:00,None,296.2,0,0,42,Mist,mist,3708
2017-03-24 05:00:00,None,297.14,6.97,0,81,Rain,moderate rain,4729
2017-03-24 06:00:00,None,257.48,0.6,0,5,Rain,moderate rain,5188
2017-03-24 07:00:00,None,296.48,0,0,62,Clouds,broken clouds,4531
2017-03-24 08:00:00,None,266.97,0,1.07,81,Snow,light snow,4377
2017-03-24 09:00:00,Columbus Day,253.0,0,0.39,17,Snow,light snow,4135
2017-03-24 10:00:00,None,277.86,0,1.48,39,Snow,light snow,3516
2017-03-24 11:00:00,None,267.86,0.28,0,57,Rain,moderate rain,2899
2017-03-24 12:00:00,None,268.57,0,0,11,Mist,mist,2858
2017-03-24 13:00:00,None,291.44,0,3.5,4,Snow,light snow,2731
2017-03-24 14:00:00,None,251.98,1.21,0,52,Rain,moderate rain,1979
2017-03-24 15:00:00,None,252.26,0,0,94,Clouds,broken clouds,1659
2017-03-24 16:00:00,None,283.9,0,0.27,78,Snow,light snow,2071
2017-03-24 17:00:00,None,288.1,0,0,83,Clouds,broken clouds,1866
2017-03-24 18:00:00,None,291.76,0.15,0,28,Rain,moderate rain,1425
2017-03-24 19:00:00,None,293.14,0.37,0,22,Rain,moderate rain,1677
2017-03-24 20:00:00,None,259.69,1.47,0,20,Rain,moderate rain,2145
2017-03-24 21:00:00,None,309.25,0,0.41,40,Snow,light snow,1764
2017-03-24 22:00:00,None,281.47,0,0,71,Mist,mist,2355
2017-03-24 23:00:00,None,266.9,0,0,84,Mist,mist,2646
2017-03-25 00:00:00,None,308.34,0,1.77,96,Snow,light snow,2588
2017-03-25 01:00:00,None,263.28,1.13,0,90,Rain,moderate rain,3893
2017-03-25 02:00:00,None,297.5,0.57,0,39,Rain,moderate rain,3242
2017-03-25 03:00:00,None,264.68,0,0,77,Mist,mist,4342
2017-03-25 04:00:00,None,306.68,0,0,33,Clouds,broken clouds,4567
2017-03-25 05:00:00,None,266.18,1.92,0,52,Rain,moderate rain,4232
2017-03-25 06:00:00,Columbus Day,295.54,2.45,0,84,Rain,moderate rain,4383
2017-03-25 07:00:00,None,269.69,0,0,53,Drizzle,light intensity drizzle,4292
2017-03-25 08:00:00,None,278.62,0,0,27,Clouds,broken clouds,4235
2017-03-25 09:00:00,None,281.34,0,0,34,Mist,mist,3880
2017-03-25 10:00:00,None,256.22,0,0,1,Clear,sky is clear,3426
2017-03-25 11:00:00,None,301.63,0,0,97,Mist,mist,3287
2017-03-25 12:00:00,None,268.08,0,0,66,Clear,sky is clear,3035
2017-03-25 13:00:00,None,272.23,0.37,0,60,Rain,moderate rain,2760
2017-03-25 14:00:00,None,296.66,0,0,4,Mist,mist,2646
2017-03-25 15:00:00,None,300.9,0,0,48,Clouds,broken clouds,2193
2017-03-25 16:00:00,None,286.66,0,0,72,Clear,sky is clear,1717
2017-03-25 17:00:00,None,271.35,0,0,17,Clear,sky is clear,1624
2017-03-25 18:00:00,None,301.83,0,0,42,Clear,sky is clear,1351
2017-03-25 19:00:00,None,261.42,0,0.18,74,Snow,light snow,1793
2017-03-25 20:00:00,None,300.37,0.07,0,0,Rain,moderate rain,1423
2017-03-25 21:00:00,None,284.42,0,0,27,Mist,mist,2680
2017-03-25 22:00:00,None,271.63,0,0,38,Clear,sky is clear,1955
2017-03-25 23:00:00,None,255.08,0,0,28,Clouds,broken clouds,2596
2017-03-26 00:00:00,None,252.88,0,0,26,Mist,mist,3266
2017-03-26 01:00:00,None,305.97,2.67,0,94,Rain,moderate rain,3538
2017-03-26 02:00:00,None,264.92,0,0,39,Clouds,broken clouds,3625
2017-03-26 03:00:00,None,256.47,0,1.09,38,Snow,light snow,3998
2017-03-26 04:00:00,None,292.85,0,0,53,Clouds,broken clouds,4526
2017-03-26 05:00:00,None,296.89,0,0,69,Mist,mist,4424
2017-03-26 06:00:00,None,297.49,0,0,83,Clear,sky is clear,4050
2017-03-26 07:00:00,None,266.83,1.29,0,96,Rain,moderate rain,4292
2017-03-26 08:00:00,None,259.18,0,0,83,Mist,mist,3678
2017-03-26 09:00:00,None,267.16,0,0,59,Clear,sky is clear,3574
2017-03-26 10:00:00,None,252.25,3.72,0,26,Rain,moderate rain,3110
2017-03-26 11:00:00,None,300.08,3.28,0,6,Rain,moderate rain,3589
2017-03-26 12:00:00,None,283.55,0,0,35,Clouds,broken clouds,3077
2017-03-26 13:00:00,None,293.79,0,0.88,96,Snow,light snow,2464
2017-03-26 14:00:00,None,258.01,0,0,19,Clouds,broken clouds,2370
2017-03-26 15:00:00,Columbus Day,269.81,0,0,73,Mist,mist,1950
2017-03-26 16:00:00,None,302.67,0,0,29,Clear,sky is clear,1661
2017-03-26 17:00:00,None,254.06,0,0,88,Clear,sky is clear,1594
2017-03-26 18:00:00,None,275.67,0,0,58,Clear,sky is clear,1725
2017-03-26 19:00:00,None,258.52,4.05,0,61,Rain,moderate rain,1591
2017-03-26 20:00:00,None,295.05,0,0,40,Mist,mist,1682
2017-03-26 21:00:00,None,272.21,0,0,7,Clouds,broken clouds,2021
2017-03-26 22:00:00,None,260.38,0,0,29,Clear,sky is clear,2189
2017-03-26 23:00:00,None,260.24,0,0,3,Drizzle,light intensity drizzle,2164
2017-03-27 00:00:00,None,305.07,0,0,16,Clouds,broken clouds,2747
2017-03-27 01:00:00,None,308.33,0,0,74,Clear,sky is clear,3563
2017-03-27 02:00:00,None,305.04,0,0,2,Drizzle,light intensity drizzle,3930
2017-03-27 03:00:00,None,297.82,0,0,37,Clear,sky is clear,3889
2017-03-27 04:00:00,None,253.51,0,0,92,Clear,sky is clear,4349
2017-03-27 05:00:00,None,277.75,0,0.23,99,Snow,light snow,4649
2017-03-27 06:00:00,None,278.58,0,0,81,Clear,sky is clear,4383
2017-03-27 07:00:00,None,287.34,0,0,76,Drizzle,light intensity drizzle,3889
2017-03-27 08:00:00,None,253.0,0,0,46,Clouds,broken clouds,4315
2017-03-27 09:00:00,None,259.25,0,0,86,Drizzle,light intensity drizzle,3701
2017-03-27 10:00:00,None,270.37,0,0.12,8,Snow,light snow,3653
2017-03-27 11:00:00,None,285.1,0,0,88,Clouds,broken clouds,3614
2017-03-27 12:00:00,None,295.49,0.63,0,36,Rain,moderate rain,3336
2017-03-27 13:00:00,None,306.83,0,0,62,Drizzle,light intensity drizzle,2601
2017-03-27 14:00:00,None,277.08,0,0,98,Clouds,broken clouds,2606
2017-03-27 15:00:00,None,308.76,0,0,15,Clear,sky is clear,1977
2017-03-27 16:00:00,None,280.81,0,0,30,Mist,mist,1568
2017-03-27 17:00:00,None,305.09,0,0,78,Drizzle,light intensity drizzle,1289
2017-03-27 18:00:00,None,303.45,0,0,9,Clear,sky is clear,1876
2017-03-27 19:00:00,None,291.62,0,0.06,80,Snow,light snow,1917
2017-03-27 20:00:00,None,271.15,0,0,75,Clouds,broken clouds,1228
2017-03-27 21:00:00,None,269.1,0,0,97,Mist,mist,1597
2017-03-27 22:00:00,None,260.36,0,0,18,Clear,sky is clear,1939
2017-03-27 23:00:00,None,283.45,0,0.76,23,Snow,light snow,3081
2017-03-28 00:00:00,Columbus Day,301.43,0,0,19,Clouds,broken clouds,2832
2017-03-28 01:00:00,None,291.11,0,0,33,Clouds,broken clouds,3529
2017-03-28 02:00:00,None,272.95,0,0,24,Mist,mist,3871
2017-03-28 03:00:00,None,261.73,0,0,37,Clouds,broken clouds,4059
2017-03-28 04:00:00,None,302.63,5.52,0,2,Rain,moderate rain,4282
2017-03-28 05:00:00,None,284.81,0.08,0,42,Rain,moderate rain,4086
2017-03-28 06:00:00,None,251.25,0,0,21,Clear,sky is clear,4494
2017-03-28 07:00:00,None,280.45,0,0,44,Clear,sky is clear,4713
2017-03-28 08:00:00,None,302.5,0,0,24,Clear,sky is clear,3980
2017-03-28 09:00:00,None,260.9,0,0,54,Drizzle,light intensity drizzle,3841
2017-03-28 10:00:00,None,259.6,0,0,76,Drizzle,light intensity drizzle,3824
2017-03-28 11:00:00,None,305.28,0,0,60,Drizzle,light intensity drizzle,3299
2017-03-28 12:00:00,None,259.6,0.26,0,45,Rain,moderate rain,3199
2017-03-28 13:00:00,None,270.96,0,0,10,Mist,mist,2789
2017-03-28 14:00:00,None,258.03,0,0,83,Clouds,broken clouds,2506
2017-03-28 15:00:00,None,267.15,1.2,0,9,Rain,moderate rain,1322
2017-03-28 16:00:00,None,307.3,5.43,0,98,Rain,moderate rain,1397
2017-03-28 17:00:00,None,295.45,0,0.38,89,Snow,light snow,1585
2017-03-28 18:00:00,None,276.15,0,0,59,Mist,mist,1668
2017-03-28 19:00:00,None,299.6,0,0,92,Drizzle,light intensity drizzle,1518
2017-03-28 20:00:00,None,307.24,1.42,0,5,Rain,moderate rain,1530
2017-03-28 21:00:00,None,280.86,0,0.04,82,Snow,light snow,1745
2017-03-28 22:00:00,None,255.83,0,0,26,Drizzle,light intensity drizzle,2439
2017-03-28 23:00:00,None,252.43,0,0,34,Drizzle,light intensity drizzle,2954
2017-03-29 00:00:00,None,301.06,0,0,90,Mist,mist,3272
2017-03-29 01:00:00,None,259.11,0,0,22,Clouds,broken clouds,3783
2017-03-29 02:00:00,None,267.76,0,0,84,Clear,sky is clear,3918
2017-03-29 03:00:00,None,282.61,0,0,68,Clear,sky is clear,3970
2017-03-29 04:00:00,None,267.88,0,0.16,1,Snow,light snow,3937
2017-03-29 05:00:00,None,283.38,0,0,7,Clear,sky is clear,4461
2017-03-29 06:00:00,None,268.34,0,4.31,17,Snow,light snow,4355
2017-03-29 07:00:00,None,305.68,0,0,63,Drizzle,light intensity drizzle,4982
2017-03-29 08:00:00,None,278.83,0,3.36,40,Snow,light snow,4302
2017-03-29 09:00:00,None,274.1,0,0,51,Mist,mist,3831
2017-03-29 10:00:00,None,294.72,0,0,76,Drizzle,light intensity drizzle,4183
2017-03-29 11:00:00,None,256.71,0,0.0,18,Snow,light snow,3354
2017-03-29 12:00:00,None,298.52,0,0,22,Drizzle,light intensity drizzle,2792
2017-03-29 13:00:00,None,252.73,0,0,20,Clear,sky is clear,2631
2017-03-29 14:00:00,None,263.02,0,0,14,Mist,mist,2302
2017-03-29 15:00:00,None,284.1,6.07,0,89,Rain,moderate rain,1862
2017-03-29 16:00:00,None,301.76,0,0,57,Clear,sky is clear,998
2017-03-29 17:00:00,None,308.61,0,0,35,Clouds,broken clouds,1690
2017-03-29 18:00:00,None,255.79,0,0,20,Mist,mist,1227
2017-03-29 19:00:00,None,253.42,0,0,55,Mist,mist,1504
2017-03-29 20:00:00,None,294.25,0,1.02,95,Snow,light snow,1563
2017-03-29 21:00:00,None,261.8,0,0,20,Clouds,broken clouds,1910
2017-03-29 22:00:00,None,282.64,0,0,24,Mist,mist,2146
2017-03-29 23:00:00,None,260.77,0,0,31,Clear,sky is clear,3035
2017-03-30 00:00:00,None,282.99,0,0,0,Mist,mist,3010
2017-03-30 01:00:00,None,298.62,4.05,0,21,Rain,moderate rain,3219
2017-03-30 02:00:00,None,296.04,0,0,7,Drizzle,light intensity drizzle,3691
2017-03-30 03:00:00,None,299.36,0,0,96,Clear,sky is clear,3707
2017-03-30 04:00:00,None,301.47,0,0.61,22,Snow,light snow,4411
2017-03-30 05:00:00,None,286.56,0,0,49,Mist,mist,4652
2017-03-30 06:00:00,None,307.58,0,0,27,Drizzle,light intensity drizzle,4490
2017-03-30 07:00:00,None,288.1,0,0.72,80,Snow,light snow,4033
2017-03-30 08:00:00,None,295.0,0,0,98,Mist,mist,4572
2017-03-30 09:00:00,None,283.13,0,0.67,99,Snow,light snow,4206
2017-03-30 10:00:00,Columbus Day,254.46,0,0,19,Clear,sky is clear,4046
2017-03-30 11:00:00,None,293.01,0,0,19,Drizzle,light intensity drizzle,3213
2017-03-30 12:00:00,None,300.95,0,0,93,Clear,sky is clear,2993
2017-03-30 13:00:00,None,293.7,0,0,8,Clouds,broken clouds,2499
2017-03-30 14:00:00,None,292.49,0,0,97,Mist,mist,2406
2017-03-30 15:00:00,None,278.94,0,0,49,Drizzle,light intensity drizzle,1995
2017-03-30 16:00:00,None,275.35,0,0,80,Clear,sky is clear,1679
2017-03-30 17:00:00,Columbus Day,303.93,0,0,68,Drizzle,light intensity drizzle,1279
